4384,Dark Strike Fighter,1 Tuner + 1 or more non-Tuner monsters.    You can Tribute 1 monster to inflict damage to your opponent equal to its Level X 200.,CRMS-EN040,7,2600,1800,10,14,NULL
4385,Blackwing Armor Master,"1 ""Blackwing"" Tuner + 1 or more non-Tuner monsters   This card cannot be destroyed by battle, and you take no Battle Damage from battles involving this card. If this card attacks a monster, you can place 1 Wedge Counter on that monster at the end of the Damage Step(max 1). You can remove all Wedge Counters from your opponent's monsters to reduce the ATK and DEF of each monster that had a Wedge Counter to 0 until the End Phase.",CRMS-EN041,7,2500,1500,19,14,NULL
4386,Hyper Psychic Blaster,"1 Tuner + 1 or more non-Tuner Psychic-Type Monsters.     During battle between this attacking card and a Defense Position monster whose DEF is lower than the ATK of this card, inflict the difference as Battle Damage to your opponent. If this card attacks a Defense Position monster whose DEF is lower than the ATK of this card, gain Life Points equal to the Difference at the end of the Damage Step.",CRMS-EN042,9,3000,2500,21,14,NULL
4387,Arcanite Magician,"1 Tuner + 1 or more non-Tuner Spellcaster-Type monsters    When this card is Synchro Summoned, place 2 spell counters on it. This card gains 1000 ATK for each Spell Counter on it. You can remove 1 Spell Counter from a card you control to destroy 1 card your opponent controls.",CRMS-EN043,7,400,1800,16,14,NULL
4388,Cosmic Fortress Gol'Gar,"""Alien Ammonite"" + 1 or more non-Tuner ""Alien"" monsters.   Once per turn, you can select any number of face up Spell or Trap Cards. Return those cards to their owners' hands, and distribute new A-Counters among monsters on the field equal to the number of cards returned. Once per turn you can remove 2 A-Counters from anywhere on the field to destroy 1 card your opponent controls.",CRMS-EN044,5,2600,1800,13,14,NULL
4389,Prevention Star,"Equip only to a monster you control, if it was changed from face-up Attack Position to face-up Defense Position this turn. Select 1 monster your opponent controls. That monster cannot attack or change its battle position. When the equipped monster is destroyed and this card is sent to the Graveyard, remove from play the selected monster.",CRMS-EN045,NULL,NULL,NULL,NULL,7,NULL
4390,Vengeful Servant,"When control of the equipped monster changes, inflict damage equal to its original ATK to its new controller.",CRMS-EN046,NULL,NULL,NULL,NULL,7,NULL
4391,Star Blast,"Pay any number of Life Points in multiples of 500. Reduce the Level of 1 monster you control or that is in your hand by 1 for each 500 Life Points you paid, until the End Phase.",CRMS-EN047,NULL,NULL,NULL,NULL,5,NULL
4392,Raptor Wing Strike,"Return 1 face-up ""Blackwing"" monster you control to the Deck. Add 1 ""Blackwing"" monster from your Deck to your hand.",CRMS-EN048,NULL,NULL,NULL,NULL,5,NULL
4393,Morphtronic Rusty Engine,"Equip only to a ""Morphtronic"" monster. If the equipped monster is destroyed, inflict damage to each player equal to its original ATK.",CRMS-EN049,NULL,NULL,NULL,NULL,7,NULL
4394,Morphtronic Map,"Each time a monster's battle position is changed, place 1 Morph Counter on this card. All ""Morphtronic"" monsters gain 300 ATK for each Morph Counter on this card. When this card is destroyed and sent from the field to the Graveyard, you can Special Summon 1 ""Morphtronic"" monster from your Graveyard.",CRMS-EN050,NULL,NULL,NULL,NULL,8,NULL
4395,Assault Overload,"Tribute 1 ""/Assault Mode"" monster. Inflict damage to both players equal to its Level X200.",CRMS-EN051,NULL,NULL,NULL,NULL,9,NULL
4396,Assault Teleport,"Return 1 ""/Assault Mode"" monster from your hand to the Deck. Draw 2 cards.",CRMS-EN052,NULL,NULL,NULL,NULL,5,NULL
4397,Assault Revival,"Remove from play 1 ""Assault Mode Activate"" from your Graveyard. Destroy all monsters you control and Special Summon 1 ""/Assault Mode"" monster from your Graveyard, ignoring its Summoning Conditions. Its effect9s) is negated and it cannot be Tributed. If it is removed from the field, remove it from play.",CRMS-EN053,NULL,NULL,NULL,NULL,9,NULL
4398,Psychic Sword,"Equip only to a Psychic-Type Monster. If your Life Points are lower than your opponent's, the equipped monster gains ATK equal to the difference (max. 2000).",CRMS-EN054,NULL,NULL,NULL,NULL,7,NULL
4399,Telekinetic Power Well,Special Summon any number of Level 2 or lower Psychic-Type monsters from your Graveyard. You take damage equal to the total levels of those monsters X 300.,CRMS-EN055,NULL,NULL,NULL,NULL,9,NULL
4400,Indomitable Gladiator beast,"Target face-up ""Gladiator Beast"" monster you control gains 500 ATK until the End Phase. While this card is in your Graveyard, you can return 2 ""Gladiator Beast"" monsters from your Graveyard to the Deck to return this card to your hand.",CRMS-EN056,NULL,NULL,NULL,NULL,9,NULL
4401,Seed Cannon,"Each time a Plant-Type monster(s) is Summoned, place 1 Plant Counter on this card (max 5). You can send this card to the Graveyard to inflict 500 damage to your opponent for each Plant Counter on it.",CRMS-EN057,NULL,NULL,NULL,NULL,6,NULL
4402,Super Solar Nutrient,"Tribute 1 Level 2 or lower Plant-Type monster. Special Summon 1 Plant-Type monster whose Level is equal to or lower than the Tributed monster's Level + 3 from your hand or Deck. When this card is removed from the field, destroy that monster. When that monster is removed from the field, destroy this card.",CRMS-EN058,NULL,NULL,NULL,NULL,6,NULL
4403,Six Scrolls of the Samurai,"Tribute 2 face-up ""Six Samurai"" monsters. Special Summon 1 ""Great Shogun Shien"" from your Deck.",CRMS-EN059,NULL,NULL,NULL,NULL,9,NULL
4404,Verdant Sanctuary,"When a face-up Insect-Type monster is destroyed and sent to the Graveyard, its controller can add 1 Insect-Type monster with the same Level as the destroyed monster from their Deck to their hand.",CRMS-EN060,NULL,NULL,NULL,NULL,6,NULL
4405,Arcane Barrier,"Each time a Spellcaster-Type monster(s) on the field is destroyed, place 1 Spell Counter on this card (max. 4) You can send this card and 1 face-up Spellcaster-Type monster you control to the Graveyard to draw 1 card for each Spell Counter on this card.",CRMS-EN061,NULL,NULL,NULL,NULL,6,NULL
4406,Mysterious Triangle,"Destroy 1 monster on the field with an A-Counter. Then, you can Special Summon 1 Level 4 ""Alien"" monster from your deck. Destroy it during the End Phase.",CRMS-EN062,NULL,NULL,NULL,NULL,9,NULL
4407,Assault Mode Activate,"Tribute 1 Synchro Monster, Special Summon 1 ""/Assault Mode"" monster whose name includes the Tributed monster's name from your deck in Attack Position.",CRMS-EN063,NULL,NULL,NULL,NULL,11,NULL
4408,Spirit Force,"Activate only during damage calculation during your opponent's turn. You take no Battle Damage from that battle. Then, you can add 1 Warrior-Type Tuner monster with 1500 or less DEF from your Graveyard to your hand.",CRMS-EN064,NULL,NULL,NULL,NULL,11,NULL
4409,Descending Lost Star,"Select 1 Synchro Monster in your Graveyard and Special Summon it in face-up Defense Position. Its effect is negated, its Level is reduced by 1 and its DEF becomes 0. It's battle position cannot be changed.",CRMS-EN065,NULL,NULL,NULL,NULL,11,NULL
4410,Shining Silver Force,Activate only when your opponent activates a Trap card that inflicts damage. Negate the activation of that card and destroy it and all face-up Spell and Trap Cards your opponent controls.,CRMS-EN066,NULL,NULL,NULL,NULL,13,NULL
4411,Half or Nothing,Activate only during your opponent's battle Phase. Your opponent selects 1 of the following effects.     * Halve the ATK of all monsters they control until the end of the Battle Phase.     * End the Battle Phase.,CRMS-EN067,NULL,NULL,NULL,NULL,11,NULL
4412,Nightmare Archfiends,"Tribute 1 monster. Special Summon 3 ""Nightmare Archfiend Tokens"" (Fiend-Type/DARK/Level 6/ATK 2000/DEF 2000) to your opponent's side of the field in Attack Position. When a ""Nightmare Archfiend Token"" is destroyed its controller takes 800 damage.",CRMS-EN068,NULL,NULL,NULL,NULL,11,NULL
4413,Ebon Arrow,"Select 1 face-up monster you control. Until the End Phase, it loses 500 ATK and during battle between that attacking monster and a Defense Position monster whose DEF is lower than the selected monster's ATK, inflict the difference as Battle Damage to your opponent. When the selected monster destroys a monster by battle, and sends it to the Graveyard this turn, inflict damage to your opponent equal to the destroyed monster's original DEF.",CRMS-EN069,NULL,NULL,NULL,NULL,11,NULL
4414,Ivy Shackles,"While it is your turn, all face-up monsters your opponent controls become Plant-Type monsters. When this face up card on the field is destroyed and sent to the Graveyard by an opponent's card effect, draw 1 card.",CRMS-EN070,NULL,NULL,NULL,NULL,12,NULL
4415,Fake Explosion,"Activate only when an opponent's monster declares an attack. Monsters cannot be destroyed by battle. After damage calculation, Special Summon 1 ""Summon Reactor - SK"" from your hand or Graveyard.",CRMS-EN071,NULL,NULL,NULL,NULL,11,NULL
4416,Morphtronic Forcefield,"Negate the activation of a Spell or Trap Card that would destroy a face-up ""Morphtronic"" monster you control and destroy it. Add 1 ""Morphtronic"" card from your deck to your hand.",CRMS-EN072,NULL,NULL,NULL,NULL,13,NULL
4417,Morphtronic Mix-up,"If you control 2 or more Face-up ""Morphtronic"" monsters, select 2 cards your opponent controls. Destroy 1 card of your opponent's choice from those 2.",CRMS-EN073,NULL,NULL,NULL,NULL,11,NULL
4418,Assault Slash,"Activate only while you control an /Assault Mode"" monster. Destroy all face-up monsters on the field.",CRMS-EN074,NULL,NULL,NULL,NULL,11,NULL
4419,Assault Counter,"Activate only while you control an ""/Assault Mode"" monster. Negate the activation of a Spell Card, Trap Card, or Effect Monster's effect and destroy it.",CRMS-EN075,NULL,NULL,NULL,NULL,13,NULL
4420,Psychic Tuning,"Select 1 Psychic-Type monster in your Graveyard and Special Summon it in Attack Position. It is treated as a Tuner monster. When this card is removed from the field, destroy that monster. When that monster is removed from the field, destroy this card. When this card is sent to the Graveyard, take damage equal to that monster's Level X 400.",CRMS-EN076,NULL,NULL,NULL,NULL,12,NULL
4421,Metaphysical Regeneration,Activate only during the End Phase. Gain 1000 Life Points for each Psychic-Type monster sent to the Graveyard this turn.,CRMS-EN077,NULL,NULL,NULL,NULL,11,NULL
4422,Trojan Gladiator Beast,"Special Summon 1 ""Gladiator Beast"" monster from your hand to your opponent's side of the field. Then draw 1 card.",CRMS-EN078,NULL,NULL,NULL,NULL,11,NULL
4423,Wall of Thorns,Activate only when a face-up Plant-Type monster you control is selected as an attack target. Destroy all Attack position monsters your opponent controls.,CRMS-EN079,NULL,NULL,NULL,NULL,11,NULL
4424,Planet Pollutant Virus,"Tribute 1 ""Alien"" monster. Destroy all face-up monsters without A-Counters your opponent controls. Until the end phase of your opponent's 3rd turn after this card's activation, place 1 A counter on each monster they Summon.",CRMS-EN080,NULL,NULL,NULL,NULL,11,NULL
4425,Dark Voltanis,"After 1 Counter Trap Card you control has been activated and has resolved, you can Tribute 1 DARK monster to Special Summon this card from your hand. If this card is Special Summoned in this way, destroy 1 card on the field.",CRMS-EN081,8,2800,1400,6,2,NULL
4426,Prime Material Falcon,"When an Effect Monster's effect to destroy a Spell or Trap Card(s) on the field is activated, you can send 1 card from your hand to the Graveyard to negate its activation and destroy the card.",CRMS-EN082,5,2200,800,19,2,NULL
4427,Bone Crusher,"When this card is Special Summoned from your graveyard by the effect of a Zombie-Type monster, you can destroy 1 Spell or Trap Card your opponent controls. Destroy this card during the End Phase of the turn it was Special Summoned.",CRMS-EN083,4,1600,200,20,2,NULL
4428,Alien Kid,"Place 1 A-Counter on all monsters Special Summoned to your opponent's side of the field. (If a monster with an A-Counter battles an ""Alien"" monster, it loses 300 ATK and DEF foe each A-Counter during damage calculation only.)",CRMS-EN084,4,1600,700,13,2,NULL
